file,n_vars,n_clauses,error,LCG_orc_mean,LCG_orc_std,LCG_orc_min,LCG_orc_max,LCG_orc_median,LCG_bfc_mean,LCG_bfc_std,LCG_bfc_min,LCG_bfc_max,LCG_bfc_median,LCG_n_nodes,LCG_n_edges,LCG_mean_edge_weight,VCG_orc_mean,VCG_orc_std,VCG_orc_min,VCG_orc_max,VCG_orc_median,VCG_bfc_mean,VCG_bfc_std,VCG_bfc_min,VCG_bfc_max,VCG_bfc_median,VCG_n_nodes,VCG_n_edges,VCG_mean_edge_weight,LCG_BRIDGE_orc_mean,LCG_BRIDGE_orc_std,LCG_BRIDGE_orc_min,LCG_BRIDGE_orc_max,LCG_BRIDGE_orc_median,LCG_BRIDGE_bfc_mean,LCG_BRIDGE_bfc_std,LCG_BRIDGE_bfc_min,LCG_BRIDGE_bfc_max,LCG_BRIDGE_bfc_median,LCG_BRIDGE_n_nodes,LCG_BRIDGE_n_edges,LCG_BRIDGE_mean_edge_weight,LCG_COOC_orc_mean,LCG_COOC_orc_std,LCG_COOC_orc_min,LCG_COOC_orc_max,LCG_COOC_orc_median,LCG_COOC_bfc_mean,LCG_COOC_bfc_std,LCG_COOC_bfc_min,LCG_COOC_bfc_max,LCG_COOC_bfc_median,LCG_COOC_n_nodes,LCG_COOC_n_edges,LCG_COOC_mean_edge_weight,WLIG_orc_mean,WLIG_orc_std,WLIG_orc_min,WLIG_orc_max,WLIG_orc_median,WLIG_bfc_mean,WLIG_bfc_std,WLIG_bfc_min,WLIG_bfc_max,WLIG_bfc_median,WLIG_n_nodes,WLIG_n_edges,WLIG_mean_edge_weight,LCG_SPLIT_s0_orc_mean,LCG_SPLIT_s0_orc_std,LCG_SPLIT_s0_orc_min,LCG_SPLIT_s0_orc_max,LCG_SPLIT_s0_orc_median,LCG_SPLIT_s0_bfc_mean,LCG_SPLIT_s0_bfc_std,LCG_SPLIT_s0_bfc_min,LCG_SPLIT_s0_bfc_max,LCG_SPLIT_s0_bfc_median,LCG_SPLIT_s0_n_nodes,LCG_SPLIT_s0_n_edges,LCG_SPLIT_s0_mean_edge_weight,LCG_SPLIT_s5_orc_mean,LCG_SPLIT_s5_orc_std,LCG_SPLIT_s5_orc_min,LCG_SPLIT_s5_orc_max,LCG_SPLIT_s5_orc_median,LCG_SPLIT_s5_bfc_mean,LCG_SPLIT_s5_bfc_std,LCG_SPLIT_s5_bfc_min,LCG_SPLIT_s5_bfc_max,LCG_SPLIT_s5_bfc_median,LCG_SPLIT_s5_n_nodes,LCG_SPLIT_s5_n_edges,LCG_SPLIT_s5_mean_edge_weight,LCG_SPLIT_s10_orc_mean,LCG_SPLIT_s10_orc_std,LCG_SPLIT_s10_orc_min,LCG_SPLIT_s10_orc_max,LCG_SPLIT_s10_orc_median,LCG_SPLIT_s10_bfc_mean,LCG_SPLIT_s10_bfc_std,LCG_SPLIT_s10_bfc_min,LCG_SPLIT_s10_bfc_max,LCG_SPLIT_s10_bfc_median,LCG_SPLIT_s10_n_nodes,LCG_SPLIT_s10_n_edges,LCG_SPLIT_s10_mean_edge_weight,LCG_SPLIT_s20_orc_mean,LCG_SPLIT_s20_orc_std,LCG_SPLIT_s20_orc_min,LCG_SPLIT_s20_orc_max,LCG_SPLIT_s20_orc_median,LCG_SPLIT_s20_bfc_mean,LCG_SPLIT_s20_bfc_std,LCG_SPLIT_s20_bfc_min,LCG_SPLIT_s20_bfc_max,LCG_SPLIT_s20_bfc_median,LCG_SPLIT_s20_n_nodes,LCG_SPLIT_s20_n_edges,LCG_SPLIT_s20_mean_edge_weight
00216.cnf,26,117,,-0.4199920216830031,0.12481577435939847,-0.741758241758242,1.1102230246251565e-16,-0.4444444444444444,-0.9714133935619348,0.21023361223362197,-1.6349206349206349,-0.3333333333333335,-1.0,169,377,,-0.42901170017811546,0.11167753082152575,-0.6111111111111116,-0.06666666666666665,-0.44444444444444464,-0.9939246836808426,0.12352329940623726,-1.2222222222222223,-0.5555555555555556,-1.0,143,351,,-0.46078272091076555,0.13302421799194675,-0.7777777777777779,0.0,-0.44117647058823506,-0.985728053596543,0.283124004420814,-1.6349206349206349,-0.3333333333333335,-0.9333333333333333,286,611,,-0.09049373476254623,0.08427344529933031,-0.3333333333333328,0.45833333333333337,-0.09442724458204355,-0.6422660106420606,0.34769874414612356,-1.5809523809523809,0.8333333333333331,-0.48484848484848475,169,671,,0.09865706706469332,0.062180957141074085,-0.07500000000000018,0.28157894736842093,0.09774436090225574,-0.5608491640800091,0.32289342964207157,-1.2105263157894737,0.31623931623931634,-0.567965367965368,52,294,1.1938775510204083,-0.4199920216830031,0.12481577435939847,-0.741758241758242,1.1102230246251565e-16,-0.4444444444444444,-0.9714133935619348,0.21023361223362197,-1.6349206349206349,-0.3333333333333335,-1.0,169,377,,-0.40738472356119415,0.15811645641221214,-0.741758241758242,0.25,-0.44444444444444464,-0.9534763870325368,0.24586338793253315,-1.6444444444444444,0.0,-1.0,184,407,,-0.3981220124829628,0.18084660476789877,-0.7525252525252526,0.25,-0.44444444444444464,-0.9425647087765139,0.27092673840649817,-1.6527777777777777,0.0,-1.0,199,437,,-0.3820244938646525,0.21291968528310867,-0.7525252525252526,0.25,-0.4444444444444444,-0.9228819795425312,0.306679239895394,-1.6601307189542482,0.0,-1.0,229,497,
00224.cnf,37,162,,-0.4667386989159006,0.10463752599235236,-0.7083333333333337,0.08333333333333326,-0.4999999999999998,-1.0288873450497567,0.1945049220819108,-1.6333333333333333,-0.3333333333333335,-1.0833333333333335,236,523,,-0.4942824322453952,0.08032697694428102,-0.6166666666666669,-0.1212121212121211,-0.5,-1.019220971072823,0.12795561336886624,-1.2333333333333334,-0.6666666666666667,-1.0256410256410255,199,486,,-0.4829588678215319,0.14379777658526996,-0.8222222222222224,-0.09999999999999987,-0.46666666666666656,-1.019859670158302,0.3098712864342299,-1.6444444444444444,-0.4761904761904763,-1.0476190476190477,398,847,,-0.12007785467595172,0.08200351106234648,-0.4444444444444444,0.5,-0.1228070175438597,-0.6930526086058162,0.37046879445737474,-1.5506993006993006,0.8333333333333331,-0.5362318840579711,236,972,,0.04989896089452496,0.066939481404455,-0.16666666666666674,0.21538461538461573,0.05555555555555547,-0.7225980081858189,0.26627190327740796,-1.3629310344827585,0.125,-0.7389277389277389,74,449,1.0824053452115814,-0.4667386989159006,0.10463752599235236,-0.7083333333333337,0.08333333333333326,-0.4999999999999998,-1.0288873450497567,0.1945049220819108,-1.6333333333333333,-0.3333333333333335,-1.0833333333333335,236,523,,-0.45563641451977804,0.13881675755856404,-0.732142857142857,0.25,-0.4999999999999998,-1.0123228740317347,0.23157542264591013,-1.6333333333333333,0.0,-1.0476190476190477,251,553,,-0.44759371719062974,0.16393464776500447,-0.732142857142857,0.25,-0.4999999999999998,-0.9996981720395101,0.25715256032170564,-1.646153846153846,0.0,-1.0476190476190477,266,583,,-0.42977805631382615,0.19797182354169535,-0.7460317460317456,0.25,-0.4999999999999998,-0.9754537280587048,0.29481721313444,-1.7047619047619047,0.0,-1.0476190476190477,296,643,
00225.cnf,12,62,,-0.3082512079671171,0.11979954246395802,-0.6250000000000002,0.08333333333333348,-0.30984848484848493,-0.9061269713731835,0.2516008659873221,-1.6515151515151514,0.16666666666666652,-0.925,86,198,,-0.25987414773492873,0.11502554721653685,-0.5416666666666665,0.04761904761904767,-0.2380952380952378,-1.0101527620574735,0.1754693812657525,-1.1714285714285715,-0.19047619047619058,-1.0701754385964912,74,186,,-0.3975391015067605,0.12665939427068226,-0.84012539184953,-0.06666666666666665,-0.40000000000000013,-0.9496096812833534,0.28143147746712954,-1.6515151515151514,-0.1333333333333333,-0.9310344827586208,148,322,,0.01850320803321458,0.06776621221049088,-0.24632352941176472,0.25,0.020833333333333315,-0.4646839696082686,0.19235199381537718,-1.2753267973856208,0.08333333333333315,-0.42666666666666686,86,328,,0.2613548781535207,0.05741932828877726,0.10984848484848497,0.4,0.26408730158730176,-0.04799687856135819,0.29121941307959176,-0.8131868131868132,0.6666666666666665,-0.04648684648684659,24,130,1.4307692307692308,-0.3082512079671171,0.11979954246395802,-0.6250000000000002,0.08333333333333348,-0.30984848484848493,-0.9061269713731835,0.2516008659873221,-1.6515151515151514,0.16666666666666652,-0.925,86,198,,-0.3018452050185796,0.15857281182645047,-0.6250000000000002,0.25,-0.33333333333333315,-0.8970201832624434,0.28627825887881914,-1.6923076923076923,0.16666666666666652,-0.941025641025641,101,228,,-0.297011564017378,0.18495184253936536,-0.6250000000000002,0.25,-0.33333333333333326,-0.8880684632622617,0.3141898076828895,-1.7032967032967032,0.16666666666666652,-0.9333333333333333,116,258,,-0.28506544480190904,0.21523292776084688,-0.6527777777777775,0.25,-0.33333333333333326,-0.8849698399995776,0.35777195337733486,-1.723809523809524,0.16666666666666652,-0.9696969696969697,146,318,
00228.cnf,12,62,,-0.32871718629294383,0.10291280253002,-0.5666666666666667,0.0,-0.33333333333333326,-0.9100295888174676,0.22357452442926407,-1.5833333333333335,-0.33333333333333337,-0.9166666666666667,86,198,,-0.2874787907994739,0.09264262998743794,-0.5490196078431371,-0.023809523809523725,-0.277777777777778,-0.997074395767865,0.09716366601356646,-1.1296296296296298,-0.5333333333333332,-1.0098039215686276,74,186,,-0.41130364201016373,0.11828342584474404,-0.7708333333333337,-0.08333333333333326,-0.40000000000000013,-0.9473165550805301,0.2705877672738099,-1.5833333333333335,-0.5,-0.875,148,322,,0.019689247310572665,0.06468290822774947,-0.20138888888888906,0.45833333333333337,0.023809523809523947,-0.45867304340994436,0.20578984666990213,-1.0847619047619046,0.8333333333333331,-0.41666666666666663,86,331,,0.27374317411911403,0.07181306333582782,-2.220446049250313e-16,0.4642857142857143,0.28333333333333344,0.009896630103397008,0.3692773188032105,-0.8964285714285715,0.9285714285714284,0.03030303030303033,24,133,1.3984962406015038,-0.32871718629294383,0.10291280253002,-0.5666666666666667,0.0,-0.33333333333333326,-0.9100295888174676,0.22357452442926407,-1.5833333333333335,-0.33333333333333337,-0.9166666666666667,86,198,,-0.31549670640737115,0.14934822775785253,-0.5921052631578947,0.25,-0.34686147186147165,-0.9003520960930933,0.26419056773936345,-1.6349206349206349,0.0,-0.925,101,228,,-0.3087374458013993,0.18061677881019214,-0.6000000000000001,0.25,-0.35416666666666674,-0.9057627987860547,0.2997608873483489,-1.6444444444444444,0.0,-0.9487179487179487,116,258,,-0.2971533523369043,0.21568861434756204,-0.6195652173913042,0.25,-0.36111111111111116,-0.9072899320053751,0.34612061649741893,-1.6848484848484848,0.0,-1.0,146,318,
00234.cnf,27,121,,-0.4362495837495837,0.11824625533206935,-0.708333333333333,0.08333333333333337,-0.4553571428571428,-0.9899508362008363,0.2146209992845313,-1.625,-0.33333333333333337,-1.0,175,390,,-0.4507269239870371,0.09806999927738941,-0.6140350877192988,-0.1666666666666663,-0.45614035087719307,-0.9956799022041584,0.13871159590411736,-1.2280701754385965,-0.33333333333333337,-1.0256410256410255,148,363,,-0.46682960806774093,0.13851433204846283,-0.8578431372549018,0.08333333333333337,-0.4411764705882353,-0.9963658550486082,0.29623580964716084,-1.715686274509804,-0.3333333333333335,-0.9696969696969697,296,632,,-0.08417568625167658,0.08496485662692832,-0.3757763975155277,0.5,-0.0952953296703295,-0.6497251094341508,0.3501731642808634,-1.5678571428571428,0.8333333333333331,-0.5128205128205127,175,704,,0.10629654005740356,0.0712979490882305,-0.13970588235294112,0.27083333333333337,0.11523199023199032,-0.5878782416958558,0.3062783240373392,-1.2796474358974361,0.375,-0.6173705379587733,54,314,1.1560509554140128,-0.4362495837495837,0.11824625533206935,-0.708333333333333,0.08333333333333337,-0.4553571428571428,-0.9899508362008363,0.2146209992845313,-1.625,-0.33333333333333337,-1.0,175,390,,-0.4234240295001573,0.15514660112121942,-0.708333333333333,0.25,-0.46666666666666656,-0.9736536688040449,0.25411128296203733,-1.6447368421052633,0.0,-1.0,190,420,,-0.41505438218376806,0.18073343167860254,-0.7090909090909085,0.25,-0.4642857142857145,-0.9608724957628467,0.2802875433071709,-1.6447368421052633,0.0,-1.0,205,450,,-0.40022271735461495,0.21503009448998586,-0.7499999999999998,0.25,-0.474358974358974,-0.93641653751356,0.3149691845247626,-1.672514619883041,0.0,-1.0,235,510,
00238.cnf,19,89,,-0.4008007144370781,0.11209259973713666,-0.7083333333333337,-0.03333333333333344,-0.41666666666666663,-0.9664949949040857,0.2249028697159976,-1.6181818181818182,-0.33333333333333326,-1.0,127,286,,-0.40922229641922137,0.09319435954858898,-0.6140350877192988,-0.1212121212121211,-0.4035087719298247,-0.9536149942824989,0.13922878216465684,-1.2280701754385965,-0.4583333333333335,-0.9696969696969697,108,267,,-0.4496563212888644,0.12079778417414443,-0.8166666666666669,-0.16666666666666652,-0.41666666666666674,-0.9838320982178741,0.27544386628260403,-1.6349206349206349,-0.4583333333333335,-0.9285714285714287,216,464,,-0.03911316112145704,0.07298237849341103,-0.343859649122807,0.18181818181818188,-0.04475732600732585,-0.5789660119249213,0.27684606189563044,-1.5719298245614035,0.19047619047619035,-0.4666666666666667,127,508,,0.17525253782993727,0.05818313885247662,0.0,0.3379120879120878,0.17756903399318258,-0.3981755114440228,0.290583082325259,-1.1333333333333333,0.577777777777778,-0.4013888888888889,38,222,1.2027027027027026,-0.4008007144370781,0.11209259973713666,-0.7083333333333337,-0.03333333333333344,-0.41666666666666663,-0.9664949949040857,0.2249028697159976,-1.6181818181818182,-0.33333333333333326,-1.0,127,286,,-0.3870769174566643,0.15613561031860068,-0.7083333333333337,0.25,-0.41666666666666674,-0.9512486481934547,0.26515016379397083,-1.6349206349206349,0.0,-1.0,142,316,,-0.37450422891174334,0.1822614148833305,-0.7083333333333337,0.25,-0.41666666666666674,-0.9386855819574283,0.28732936139690307,-1.6848484848484848,0.0,-1.0,157,346,,-0.3580655648643189,0.21769494321907684,-0.732142857142857,0.25,-0.41666666666666674,-0.9138649913787554,0.3279913167669689,-1.7070707070707072,0.0,-0.9803921568627452,187,406,
00246.cnf,32,142,,-0.45481735937521967,0.10364686385990567,-0.6969696969696966,0.0,-0.4666666666666668,-1.022328344872013,0.18996813585160596,-1.6643356643356644,-0.1333333333333333,-1.0476190476190477,206,458,,-0.4717234984322805,0.08707173418073519,-0.6212121212121207,-0.11111111111111094,-0.48484848484848486,-1.0057158643659265,0.12840890853158704,-1.2424242424242424,-0.4761904761904763,-1.0256410256410255,174,426,,-0.4756800533249321,0.13893209064660636,-0.8376623376623384,-0.16666666666666652,-0.44258241758241756,-1.0157603814274974,0.3010259198321595,-1.6753246753246753,-0.3999999999999999,-1.0,348,742,,-0.1059166992682663,0.078475180606615,-0.30769230769230793,0.45833333333333337,-0.1124999999999996,-0.6776095453378512,0.3579600376417455,-1.5305555555555554,0.8333333333333331,-0.49523809523809514,206,845,,0.07867779803349323,0.06378843824965895,-0.09539473684210531,0.27727272727272734,0.08333333333333315,-0.658820015354148,0.28788128449842676,-1.3282913165266108,0.4363636363636363,-0.6875,64,387,1.1007751937984496,-0.45481735937521967,0.10364686385990567,-0.6969696969696966,0.0,-0.4666666666666668,-1.022328344872013,0.18996813585160596,-1.6643356643356644,-0.1333333333333333,-1.0476190476190477,206,458,,-0.43992600068419735,0.14229821404498766,-0.6969696969696966,0.25,-0.4666666666666668,-1.002252921259069,0.2341885950032799,-1.7070707070707072,0.0,-1.0476190476190477,221,488,,-0.42886706279563425,0.16747126781894361,-0.7207792207792207,0.25,-0.4666666666666668,-0.9867555813984387,0.262106632783587,-1.722943722943723,0.0,-1.0476190476190477,236,518,,-0.41142525414800496,0.20148566357502967,-0.7386363636363638,0.25,-0.4666666666666668,-0.9601498175027587,0.3003822678538845,-1.722943722943723,0.0,-1.0476190476190477,266,578,
00248.cnf,15,73,,-0.3645741604074938,0.1206053551931159,-0.606060606060606,0.08333333333333326,-0.3666666666666669,-0.9385095554967351,0.231716705064908,-1.6111111111111112,-0.1333333333333333,-0.9333333333333333,103,234,,-0.35697773190457355,0.10530360081769591,-0.6140350877192984,-0.08333333333333348,-0.35897435897435925,-0.9726876204083148,0.1339128547433897,-1.2280701754385965,-0.3333333333333335,-1.0000000000000002,88,219,,-0.4298052813255902,0.12909380407548976,-0.8130434782608695,0.08333333333333326,-0.4166666666666665,-0.9652843720606878,0.28219388694722636,-1.7130434782608694,-0.1333333333333333,-0.9130434782608696,176,380,,-0.01064768280654498,0.07195773282817339,-0.22222222222222254,0.2222222222222222,-0.008333333333333415,-0.5294850634573587,0.24215462702077667,-1.2880434782608696,-1.1102230246251565e-16,-0.45977011494252873,103,404,,0.2175013289286646,0.05799828750327385,0.04375000000000007,0.3571428571428572,0.21874999999999994,-0.22744206733609848,0.3252365382916215,-1.0476190476190474,0.6923076923076925,-0.21008403361344546,30,170,1.2882352941176471,-0.3645741604074938,0.1206053551931159,-0.606060606060606,0.08333333333333326,-0.3666666666666669,-0.9385095554967351,0.231716705064908,-1.6111111111111112,-0.1333333333333333,-0.9333333333333333,103,234,,-0.35445869891892623,0.16249997987192966,-0.647727272727272,0.25,-0.38888888888888884,-0.9206871936985573,0.2695099564479059,-1.6166666666666667,0.0,-0.9333333333333333,118,264,,-0.3468013326431694,0.18888154641525093,-0.6826923076923077,0.25,-0.38888888888888895,-0.9038578673782756,0.2942508691270452,-1.6166666666666667,0.0,-0.9333333333333333,133,294,,-0.3300828487269165,0.22009042482886326,-0.6746031746031749,0.25,-0.3888888888888892,-0.894766193212521,0.33401446346569186,-1.6794871794871795,0.0,-1.0,163,354,
00253.cnf,30,133,,-0.4580278307551035,0.10001048289788471,-0.7386363636363633,-0.12499999999999978,-0.46666666666666656,-1.021373744101017,0.18734076702396224,-1.6363636363636362,-0.33333333333333326,-1.0476190476190477,193,429,,-0.4693951876230328,0.09281408348043478,-0.6166666666666665,-0.04761904761904745,-0.47916666666666674,-1.012431281676114,0.12596542047028747,-1.2333333333333334,-0.6190476190476191,-1.0256410256410255,163,399,,-0.4791926977898201,0.13229421516948392,-0.8518518518518525,-0.16666666666666674,-0.4629629629629637,-1.015320418989484,0.28997532807496557,-1.7037037037037037,-0.5,-1.0,326,695,,-0.10254783432083996,0.0727162470896918,-0.3630952380952379,0.16666666666666674,-0.10526315789473673,-0.6715243494260376,0.35211511543615837,-1.5368421052631578,0.19047619047619035,-0.4999999999999999,193,789,,0.08618642392394332,0.061152253424364096,-0.11249999999999982,0.2534722222222223,0.0890873015873016,-0.6341535542791832,0.29739304748670303,-1.2860962566844922,0.25,-0.65718954248366,60,360,1.1083333333333334,-0.4580278307551035,0.10001048289788471,-0.7386363636363633,-0.12499999999999978,-0.46666666666666656,-1.021373744101017,0.18734076702396224,-1.6363636363636362,-0.33333333333333326,-1.0476190476190477,193,429,,-0.44534117763391934,0.14101102194411247,-0.7386363636363633,0.25,-0.4666666666666668,-1.005968112968457,0.22241878322047007,-1.646153846153846,0.0,-1.0476190476190477,208,459,,-0.43394155549063523,0.16740376652881664,-0.7499999999999998,0.25,-0.4666666666666668,-0.9899546148012407,0.2520997046390534,-1.6666666666666665,0.0,-1.0476190476190477,223,489,,-0.41702180502807307,0.2035241428295307,-0.7499999999999998,0.25,-0.4666666666666668,-0.9661178015646034,0.2947964907878318,-1.6931818181818181,0.0,-1.0454545454545454,253,549,
00259.cnf,10,55,,-0.30645289631003914,0.09877097369810736,-0.5303030303030298,-0.05555555555555558,-0.3125,-0.9148985776128632,0.22040731209409567,-1.6753246753246753,-0.33333333333333337,-0.888888888888889,75,175,,-0.23084164769586765,0.09859018093874426,-0.4666666666666668,0.025641025641025772,-0.23809523809523792,-1.035110823149321,0.09489666320362163,-1.1507246376811593,-0.717948717948718,-1.0666666666666667,65,165,,-0.3981019667723269,0.12133192392244481,-0.81140350877193,-0.0625,-0.38095238095238093,-0.9498110174425962,0.2861767957891695,-1.7280701754385965,-0.33333333333333337,-0.8947368421052633,130,285,,0.048583714991666756,0.044678411776346745,-0.11363636363636376,0.18615984405458086,0.05128205128205121,-0.4114444607624849,0.1322736841247837,-0.9310776942355888,0.06432748538011684,-0.3939393939393939,75,291,,0.32523114457381713,0.050074676284898735,0.22727272727272707,0.4642857142857143,0.3214285714285717,0.2054327975664183,0.29128543600599965,-0.4810606060606061,0.9285714285714284,0.18051948051948052,20,116,1.4224137931034482,-0.30645289631003914,0.09877097369810736,-0.5303030303030298,-0.05555555555555558,-0.3125,-0.9148985776128632,0.22040731209409567,-1.6753246753246753,-0.33333333333333337,-0.888888888888889,75,175,,-0.29811022987852254,0.15045657801234982,-0.5681818181818181,0.25,-0.33333333333333304,-0.8949226924836683,0.2646429264108198,-1.6753246753246753,0.0,-0.888888888888889,90,205,,-0.29034861710393617,0.1762493893437111,-0.5833333333333335,0.25,-0.3214285714285716,-0.8884978024339727,0.294645385071569,-1.6848484848484848,0.0,-0.9487179487179487,105,235,,-0.2779328560273226,0.20973126059629066,-0.6515151515151516,0.25,-0.3461538461538458,-0.8916334994350947,0.3434152606551663,-1.7333333333333334,0.0,-1.0,135,295,
00260.cnf,26,117,,-0.43746202221003283,0.10833511876706367,-0.6794871794871793,0.0,-0.46666666666666656,-1.0111979642815188,0.19637607511634073,-1.623931623931624,-0.3333333333333335,-1.0476190476190477,169,377,,-0.4433159600580414,0.09909175867860397,-0.6190476190476186,-0.060606060606060774,-0.45238095238095233,-0.9842183833490185,0.11252947178674186,-1.2380952380952381,-0.5833333333333335,-0.9833333333333334,143,351,,-0.4683801280934971,0.1346859487343678,-0.8062500000000001,-0.08333333333333326,-0.4473684210526321,-1.0092881624505796,0.2976053658487669,-1.6794871794871795,-0.3333333333333335,-1.0256410256410255,286,611,,-0.07712511442766931,0.07753275982280479,-0.3137254901960784,0.23809523809523814,-0.08333333333333282,-0.6386410621905718,0.3256179502233594,-1.5350427350427351,0.19047619047619035,-0.48484848484848475,169,689,,0.11427737055267424,0.0672624822699077,-0.07936507936507908,0.32307692307692315,0.11111111111111122,-0.5573652273067126,0.28727125030422407,-1.2214912280701757,0.3777777777777779,-0.5653622693096378,52,312,1.125,-0.43746202221003283,0.10833511876706367,-0.6794871794871793,0.0,-0.46666666666666656,-1.0111979642815188,0.19637607511634073,-1.623931623931624,-0.3333333333333335,-1.0476190476190477,169,377,,-0.4232715107715107,0.15031301328393915,-0.6794871794871793,0.25,-0.46666666666666656,-0.9885244294335204,0.246508710281321,-1.623931623931624,0.0,-1.0256410256410255,184,407,,-0.41420106848327326,0.1757883919144118,-0.6590909090909085,0.25,-0.46666666666666656,-0.973988185204365,0.27435490872334206,-1.6515151515151514,0.0,-1.0454545454545454,199,437,,-0.3943374841214666,0.2114187589739638,-0.6666666666666667,0.25,-0.46666666666666656,-0.9533440926433557,0.3110337645092821,-1.672514619883041,0.0,-1.0454545454545454,229,497,
00263.cnf,12,62,,-0.3159316378066378,0.12185850392363069,-0.5666666666666667,0.08333333333333326,-0.32291666666666685,-0.9094446448613116,0.24037018986600073,-1.6527777777777777,-0.1333333333333333,-0.9333333333333333,86,198,,-0.28596178317735943,0.10801485306678749,-0.6111111111111116,0.06666666666666665,-0.28205128205128205,-1.0103031658950452,0.09821085837353409,-1.2222222222222223,-0.696969696969697,-1.0256410256410255,74,186,,-0.40787804798432786,0.12714555403498942,-0.786274509803921,0.0,-0.4,-0.9489332535246954,0.2736971949296018,-1.6527777777777777,-0.3333333333333335,-0.8947368421052633,148,322,,0.018035374679625838,0.07391672059629367,-0.2647058823529407,0.45833333333333337,0.01666666666666683,-0.4647182558316008,0.20543506659137098,-1.2772727272727273,0.8333333333333331,-0.43382352941176483,86,325,,0.2587315344438221,0.07088354722449824,0.03125,0.3977272727272727,0.2649572649572651,0.07202064693491338,0.3174425591964346,-0.8571428571428574,0.8257575757575758,0.05048076923076916,24,127,1.4645669291338583,-0.3159316378066378,0.12185850392363069,-0.5666666666666667,0.08333333333333326,-0.32291666666666685,-0.9094446448613116,0.24037018986600073,-1.6527777777777777,-0.1333333333333333,-0.9333333333333333,86,198,,-0.3056279383098269,0.1618407582658726,-0.59375,0.25,-0.33333333333333326,-0.9058235782129618,0.28319945268223967,-1.6601307189542482,0.0,-0.9375,101,228,,-0.3023528363388144,0.18633844151281614,-0.6071428571428577,0.25,-0.3484848484848484,-0.8920398109536847,0.30543115651978037,-1.715686274509804,0.0,-0.9696969696969697,116,258,,-0.28631733098159284,0.21559283848937827,-0.625,0.25,-0.3431372549019609,-0.8950690652299976,0.3586012150459444,-1.7552447552447552,0.0,-0.9803921568627452,146,318,
00264.cnf,27,121,,-0.4365870703370703,0.1075826366800337,-0.7142857142857142,0.0,-0.45238095238095233,-1.0050574425574426,0.2018370379186069,-1.6333333333333333,-0.33333333333333337,-1.0476190476190477,175,390,,-0.45781541740334564,0.09128062774884667,-0.6166666666666667,-0.09523809523809512,-0.4666666666666668,-0.9918140726868309,0.1275359262806608,-1.2333333333333334,-0.3333333333333335,-1.0000000000000002,148,363,,-0.46683702417484063,0.13239471480563592,-0.8083333333333336,-0.08333333333333326,-0.4393939393939392,-1.005466338338174,0.2889998807563942,-1.6515151515151514,-0.5,-1.0,296,632,,-0.0889136118811062,0.07606281082990222,-0.30514705882352944,0.41666666666666674,-0.08645833333333308,-0.660081462120152,0.3471833386199143,-1.5486842105263159,0.8333333333333331,-0.47916666666666685,175,713,,0.1066288956495659,0.06473049240562512,-0.1090909090909089,0.3084415584415585,0.11079545454545436,-0.6386331638044668,0.29988528071832155,-1.3988636363636362,0.21103896103896103,-0.6666666666666669,54,323,1.1238390092879258,-0.4365870703370703,0.1075826366800337,-0.7142857142857142,0.0,-0.45238095238095233,-1.0050574425574426,0.2018370379186069,-1.6333333333333333,-0.33333333333333337,-1.0476190476190477,175,390,,-0.4246768253676148,0.14678173683904822,-0.7171052631578947,0.25,-0.45238095238095255,-0.9866062077716213,0.24220082326575135,-1.6447368421052633,0.0,-1.0215924426450742,190,420,,-0.41435920125626013,0.17215422239924089,-0.7250000000000001,0.25,-0.45238095238095255,-0.9700001320393479,0.2688331365716912,-1.65,0.0,-1.0,205,450,,-0.3955628109420679,0.20645891660951296,-0.7388888888888887,0.25,-0.45238095238095233,-0.9478725436929771,0.3064155752330569,-1.694736842105263,0.0,-1.0,235,510,
